exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
1171323,BOSCHLTD25FEB37500CE,BOSCHLTD,0.05,13-Feb-2025,37500.0000,0.0500,25,SO,CE,SO,BFO,BOSHOPT,BOSH
847383,INDUSTOWER25APR310CE,INDUSTOWER,53.95,09-Apr-2025,310.0000,0.0500,1700,SO,CE,SO,BFO,INFROPT,INFR
836092,POONAWALLA25MAR315CE,POONAWALLA,15.5,13-Mar-2025,315.0000,0.0500,1450,SO,CE,SO,BFO,POFLOPT,POFL
834499,INDUSTOWER25MAR350CE,INDUSTOWER,22.35,13-Mar-2025,350.0000,0.0500,1700,SO,CE,SO,BFO,INFROPT,INFR
828710,MCX25MAR6200CE,MCX,108,13-Mar-2025,6200.0000,0.0500,100,SO,CE,SO,BFO,MCXLOPT,MCXL
834765,MRF25MAR129000PE,MRF,15220.05,13-Mar-2025,129000.0000,0.0500,5,SO,PE,SO,BFO,MRFLOPT,MRFL
2260782,AUROPHARMA25FEB1020PE,AUROPHARMA,0.7,13-Feb-2025,1020.0000,0.0500,550,SO,PE,SO,BFO,AUPLOPT,AUPL
838174,DELHIVERY25FEB330PE,DELHIVERY,20.3,13-Feb-2025,330.0000,0.0500,1525,SO,PE,SO,BFO,DELLOPT,DELL
822025,ACC25FEB1880PE,ACC,10.75,13-Feb-2025,1880.0000,0.0500,300,SO,PE,SO,BFO,ACCLOPT,ACCL
850636,ADANIGREEN25APR1020CE,ADANIGREEN,95.45,09-Apr-2025,1020.0000,0.0500,375,SO,CE,SO,BFO,AGELOPT,AGEL
856357,SENSEX29DEC71000CE,SENSEX,28792.9,25-Dec-2029,71000.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
832300,SUPREMEIND25MAR5300PE,SUPREMEIND,1640.1,13-Mar-2025,5300.0000,0.0500,125,SO,PE,SO,BFO,SUPLOPT,SUPL
844954,DMART25MAR4200PE,DMART,617.9,13-Mar-2025,4200.0000,0.0500,150,SO,PE,SO,BFO,AVSLOPT,AVSL
834837,MOTHERSON25MARFUT,MOTHERSON,139.45,13-Mar-2025,-0.0100,0.0500,3550,SF,XX,SF,BFO,MSSLFUT,MSSL
839375,CESC25MAR160.5PE,CESC,27.65,13-Mar-2025,160.5000,0.0500,2925,SO,PE,SO,BFO,CESCOPT,CESC
1172967,IRCTC25FEB860PE,IRCTC,107.8,13-Feb-2025,860.0000,0.0500,875,SO,PE,SO,BFO,IRCTOPT,IRCT
840585,DRREDDY25FEB1340PE,DRREDDY,154.8,13-Feb-2025,1340.0000,0.0500,625,SO,PE,SO,BFO,DRRLOPT,DRRL
861102,BHEL25FEB155PE,BHEL,0.1,13-Feb-2025,155.0000,0.0500,2625,SO,PE,SO,BFO,BHELOPT,BHEL
854962,SENSEX2521872500PE,SENSEX,409,18-Feb-2025,72500.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
823545,BEL25FEB335CE,BEL,0.05,13-Feb-2025,335.0000,0.0500,2850,SO,CE,SO,BFO,BELLOPT,BELL
859783,CYIENT25APR1420CE,CYIENT,70.35,09-Apr-2025,1420.0000,0.0500,300,SO,CE,SO,BFO,CYTLOPT,CYTL
1172394,SAIL25FEB122.5PE,SAIL,19.4,13-Feb-2025,122.5000,0.0500,4000,SO,PE,SO,BFO,SAILOPT,SAIL
823266,LT25FEB4100PE,LT,674,13-Feb-2025,4100.0000,0.0500,150,SO,PE,SO,BFO,LNTLOPT,LNTL
838541,DELHIVERY25MAR330CE,DELHIVERY,8.1,13-Mar-2025,330.0000,0.0500,1525,SO,CE,SO,BFO,DELLOPT,DELL
859137,BOSCHLTD25FEB27000CE,BOSCHLTD,2889.05,13-Feb-2025,27000.0000,0.0500,25,SO,CE,SO,BFO,BOSHOPT,BOSH
842263,AUROPHARMA25FEB1440PE,AUROPHARMA,297.15,13-Feb-2025,1440.0000,0.0500,550,SO,PE,SO,BFO,AUPLOPT,AUPL
837631,AXISBANK25MAR1060CE,AXISBANK,10.65,13-Mar-2025,1060.0000,0.0500,625,SO,CE,SO,BFO,AXISOPT,AXIS
861164,BANKEX25APR57900PE,BANKEX,3121.05,29-Apr-2025,57900.0000,0.0500,30,IO,PE,IO,BFO,BKXOPT,BKX
841890,SENSEX2521179800PE,SENSEX,3954.85,11-Feb-2025,79800.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
2337247,CIPLA25MAR1260CE,CIPLA,174,13-Mar-2025,1260.0000,0.0500,325,SO,CE,SO,BFO,CIPLOPT,CIPL
827584,TVSMOTOR25MAR2300PE,TVSMOTOR,62.25,13-Mar-2025,2300.0000,0.0500,350,SO,PE,SO,BFO,TMCLOPT,TMCL
838385,ABB25MAR6600CE,ABB,108.25,13-Mar-2025,6600.0000,0.0500,125,SO,CE,SO,BFO,ABBLOPT,ABBL
843978,ITC25FEB480PE,ITC,43.15,13-Feb-2025,480.0000,0.0500,1600,SO,PE,SO,BFO,ITCLOPT,ITCL
848570,KEI25APR3500PE,KEI,87.05,09-Apr-2025,3500.0000,0.0500,150,SO,PE,SO,BFO,KEILOPT,KEIL
854075,ABB25FEB5700PE,ABB,58.9,13-Feb-2025,5700.0000,0.0500,125,SO,PE,SO,BFO,ABBLOPT,ABBL
832428,HFCL25MAR137.5PE,HFCL,42.65,13-Mar-2025,137.5000,0.0500,4150,SO,PE,SO,BFO,HFCLOPT,HFCL
852911,SHRIRAMFIN25APR900PE,SHRIRAMFIN,358.15,09-Apr-2025,900.0000,0.0500,750,SO,PE,SO,BFO,SHTFOPT,SHTF
854740,AXISBANK25MAR980PE,AXISBANK,27.5,13-Mar-2025,980.0000,0.0500,625,SO,PE,SO,BFO,AXISOPT,AXIS
847784,BHARTIARTL25APR1740CE,BHARTIARTL,26,09-Apr-2025,1740.0000,0.0500,475,SO,CE,SO,BFO,BHRTOPT,BHRT
828480,UNIONBANK25MAR124PE,UNIONBANK,14.35,13-Mar-2025,124.0000,0.0500,4425,SO,PE,SO,BFO,UBILOPT,UBIL
850611,BHEL25APR205CE,BHEL,9.35,09-Apr-2025,205.0000,0.0500,2625,SO,CE,SO,BFO,BHELOPT,BHEL
837074,SAIL25MAR102.5PE,SAIL,5.5,13-Mar-2025,102.5000,0.0500,4000,SO,PE,SO,BFO,SAILOPT,SAIL
860045,HDFCAMC25APR3450CE,HDFCAMC,368.6,09-Apr-2025,3450.0000,0.0500,150,SO,CE,SO,BFO,HAMCOPT,HAMC
848507,SBICARD25APR700PE,SBICARD,6.45,09-Apr-2025,700.0000,0.0500,800,SO,PE,SO,BFO,SCPLOPT,SCPL
838932,SENSEX2520474800CE,SENSEX,1672.85,04-Feb-2025,74800.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
826510,KALYANKJIL25MAR830CE,KALYANKJIL,0.05,13-Mar-2025,830.0000,0.0500,775,SO,CE,SO,BFO,KALYOPT,KALY
854010,SENSEX2521173200PE,SENSEX,360.8,11-Feb-2025,73200.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
839742,NATIONALUM25FEB197.5PE,NATIONALUM,11.6,13-Feb-2025,197.5000,0.0500,3750,SO,PE,SO,BFO,NALCOPT,NALC
849453,EICHERMOT25APR5000CE,EICHERMOT,323.9,09-Apr-2025,5000.0000,0.0500,175,SO,CE,SO,BFO,EMLDOPT,EMLD
834848,HINDCOPPER25MAR320CE,HINDCOPPER,0.4,13-Mar-2025,320.0000,0.0500,2650,SO,CE,SO,BFO,HINDOPT,HIND
852057,JKCEMENT25APR4800PE,JKCEMENT,187.65,09-Apr-2025,4800.0000,0.0500,125,SO,PE,SO,BFO,JKCLOPT,JKCL
1168878,GLENMARK25FEB1560CE,GLENMARK,1.95,13-Feb-2025,1560.0000,0.0500,325,SO,CE,SO,BFO,GLPLOPT,GLPL
833307,SHREECEM25MAR26500CE,SHREECEM,744.9,13-Mar-2025,26500.0000,0.0500,25,SO,CE,SO,BFO,SHCMOPT,SHCM
1173917,UPL25FEB508.4PE,UPL,2.9,13-Feb-2025,508.4000,0.0500,1355,SO,PE,SO,BFO,UPHLOPT,UPHL
826727,PNB25MAR101CE,PNB,4.85,13-Mar-2025,101.0000,0.0500,8000,SO,CE,SO,BFO,PNBKOPT,PNBK
830142,HINDCOPPER25MAR300CE,HINDCOPPER,1,13-Mar-2025,300.0000,0.0500,2650,SO,CE,SO,BFO,HINDOPT,HIND
1169892,M&MFIN25FEB235CE,M&MFIN,37.75,13-Feb-2025,235.0000,0.0500,2000,SO,CE,SO,BFO,MFSLOPT,MFSL
827302,COROMANDEL25MAR1720PE,COROMANDEL,61.9,13-Mar-2025,1720.0000,0.0500,350,SO,PE,SO,BFO,COROOPT,CORO
831411,GNFC25MAR590CE,GNFC,6.85,13-Mar-2025,590.0000,0.0500,1300,SO,CE,SO,BFO,GNFCOPT,GNFC
1171445,GRASIM25FEB2620PE,GRASIM,203.35,13-Feb-2025,2620.0000,0.0500,250,SO,PE,SO,BFO,GRSMOPT,GRSM
824727,SAIL25FEB140CE,SAIL,0.05,13-Feb-2025,140.0000,0.0500,4000,SO,CE,SO,BFO,SAILOPT,SAIL
1171507,BHARTIARTL25FEB1640CE,BHARTIARTL,21.85,13-Feb-2025,1640.0000,0.0500,475,SO,CE,SO,BFO,BHRTOPT,BHRT
837646,IPCALAB25MAR1380CE,IPCALAB,61.55,13-Mar-2025,1380.0000,0.0500,650,SO,CE,SO,BFO,IPCAOPT,IPCA
854393,JKCEMENT25APR4350PE,JKCEMENT,48.45,09-Apr-2025,4350.0000,0.0500,125,SO,PE,SO,BFO,JKCLOPT,JKCL
822863,BEL25FEB325CE,BEL,0.05,13-Feb-2025,325.0000,0.0500,2850,SO,CE,SO,BFO,BELLOPT,BELL
827699,IRB25MAR54PE,IRB,5.3,13-Mar-2025,54.0000,0.0500,10250,SO,PE,SO,BFO,IRBLOPT,IRBL
839590,ANGELONE25MAR2550CE,ANGELONE,47.6,13-Mar-2025,2550.0000,0.0500,200,SO,CE,SO,BFO,ANOLOPT,ANOL
830173,JINDALSTEL25MAR1070CE,JINDALSTEL,0.75,13-Mar-2025,1070.0000,0.0500,625,SO,CE,SO,BFO,JSPLOPT,JSPL
848271,HCLTECH25APR1820CE,HCLTECH,35.05,09-Apr-2025,1820.0000,0.0500,350,SO,CE,SO,BFO,HCLTOPT,HCLT
844571,SENSEX2521876600CE,SENSEX,651,18-Feb-2025,76600.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
854096,SENSEX5025MAR23650PE,SENSEX50,257.1,25-Mar-2025,23650.0000,0.0500,60,IO,PE,IO,BFO,SX50OPT,SX50
831415,MPHASIS25MAR3050CE,MPHASIS,69.6,13-Mar-2025,3050.0000,0.0500,275,SO,CE,SO,BFO,MPHSOPT,MPHS
845632,BANKEX25MAR53500PE,BANKEX,782.05,25-Mar-2025,53500.0000,0.0500,30,IO,PE,IO,BFO,BKXOPT,BKX
1173337,LT25FEB3900PE,LT,475.05,13-Feb-2025,3900.0000,0.0500,150,SO,PE,SO,BFO,LNTLOPT,LNTL
820573,HDFCAMC25FEB3900PE,HDFCAMC,229.3,13-Feb-2025,3900.0000,0.0500,150,SO,PE,SO,BFO,HAMCOPT,HAMC
830640,DIVISLAB25MAR5900CE,DIVISLAB,54.4,13-Mar-2025,5900.0000,0.0500,100,SO,CE,SO,BFO,DIVIOPT,DIVI
1170675,UNITDSPR25FEB1460CE,UNITDSPR,0.6,13-Feb-2025,1460.0000,0.0500,350,SO,CE,SO,BFO,UNSLOPT,UNSL
832796,BATAINDIA25MAR1390CE,BATAINDIA,3.55,13-Mar-2025,1390.0000,0.0500,375,SO,CE,SO,BFO,BATAOPT,BATA
834867,CUMMINSIND25MAR3800PE,CUMMINSIND,1029.9,13-Mar-2025,3800.0000,0.0500,150,SO,PE,SO,BFO,CUMLOPT,CUML
827180,POONAWALLA25FEB385PE,POONAWALLA,75.2,13-Feb-2025,385.0000,0.0500,1450,SO,PE,SO,BFO,POFLOPT,POFL
822481,TITAN25FEB3600CE,TITAN,3.65,13-Feb-2025,3600.0000,0.0500,175,SO,CE,SO,BFO,TITAOPT,TITA
823282,DABUR25FEB555CE,DABUR,1.45,13-Feb-2025,555.0000,0.0500,1250,SO,CE,SO,BFO,DABUOPT,DABU
842678,COROMANDEL25MAR2020PE,COROMANDEL,294.05,13-Mar-2025,2020.0000,0.0500,350,SO,PE,SO,BFO,COROOPT,CORO
850632,RELIANCE25APR1210CE,RELIANCE,70.45,09-Apr-2025,1210.0000,0.0500,500,SO,CE,SO,BFO,RELIOPT,RELI
860921,SENSEX25APR74100PE,SENSEX,2087.5,29-Apr-2025,74100.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
831685,TATACONSUM25MAR950CE,TATACONSUM,42.95,13-Mar-2025,950.0000,0.0500,456,SO,CE,SO,BFO,TGBLOPT,TGBL
861322,SENSEX25APR71700PE,SENSEX,1309.3,29-Apr-2025,71700.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
858608,POLYCAB25APR7500PE,POLYCAB,1746.55,09-Apr-2025,7500.0000,0.0500,125,SO,PE,SO,BFO,POLYOPT,POLY
848527,AUROPHARMA25APR1140PE,AUROPHARMA,50,09-Apr-2025,1140.0000,0.0500,550,SO,PE,SO,BFO,AUPLOPT,AUPL
1159465,SENSEX26DEC78000CE,SENSEX,13285.65,29-Dec-2026,78000.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
854067,BHARTIARTL25APR1760CE,BHARTIARTL,21.4,09-Apr-2025,1760.0000,0.0500,475,SO,CE,SO,BFO,BHRTOPT,BHRT
849959,HINDUNILVR25APR2420PE,HINDUNILVR,82.6,09-Apr-2025,2420.0000,0.0500,300,SO,PE,SO,BFO,HULLOPT,HULL
839716,JIOFIN25MAR270PE,JIOFIN,35.95,13-Mar-2025,270.0000,0.0500,1650,SO,PE,SO,BFO,JFSLOPT,JFSL
826741,ATGL25FEB800CE,ATGL,0.35,13-Feb-2025,800.0000,0.0500,775,SO,CE,SO,BFO,ATGLOPT,ATGL
848068,BRITANNIA25APR4900PE,BRITANNIA,91,09-Apr-2025,4900.0000,0.0500,100,SO,PE,SO,BFO,BRITOPT,BRIT
836953,DEEPAKNTR25MAR2300PE,DEEPAKNTR,146.2,13-Mar-2025,2300.0000,0.0500,300,SO,PE,SO,BFO,DENPOPT,DENP
834935,MPHASIS25MAR3000PE,MPHASIS,178.25,13-Mar-2025,3000.0000,0.0500,275,SO,PE,SO,BFO,MPHSOPT,MPHS
839649,PFC25MAR380PE,PFC,19.95,13-Mar-2025,380.0000,0.0500,1300,SO,PE,SO,BFO,PFCLOPT,PFCL
856589,SUNPHARMA25MAR1600CE,SUNPHARMA,126.55,13-Mar-2025,1600.0000,0.0500,350,SO,CE,SO,BFO,SUNPOPT,SUNP
1172452,BRITANNIA25FEB4650CE,BRITANNIA,426.25,13-Feb-2025,4650.0000,0.0500,100,SO,CE,SO,BFO,BRITOPT,BRIT
820397,VEDL25FEB510CE,VEDL,0.1,13-Feb-2025,510.0000,0.0500,1150,SO,CE,SO,BFO,VEDLOPT,VEDL
859138,SENSEX2520470900CE,SENSEX,5105.2,04-Feb-2025,70900.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
848446,M&M25APR3150PE,M&M,305.05,09-Apr-2025,3150.0000,0.0500,175,SO,PE,SO,BFO,MNMLOPT,MNML
843835,APOLLOTYRE25MAR450PE,APOLLOTYRE,31.2,13-Mar-2025,450.0000,0.0500,1700,SO,PE,SO,BFO,APLTOPT,APLT
2087352,HDFCBANK25FEB1600PE,HDFCBANK,5.3,13-Feb-2025,1600.0000,0.0500,550,SO,PE,SO,BFO,HDBKOPT,HDBK
1173028,HINDALCO25FEB670CE,HINDALCO,0.15,13-Feb-2025,670.0000,0.0500,1400,SO,CE,SO,BFO,HNDLOPT,HNDL
856411,LODHA25MAR1120CE,LODHA,80.65,13-Mar-2025,1120.0000,0.0500,450,SO,CE,SO,BFO,LODHOPT,LODH
826969,AMBUJACEM25MAR610PE,AMBUJACEM,69.65,13-Mar-2025,610.0000,0.0500,900,SO,PE,SO,BFO,AMBCOPT,AMBC
849649,HDFCBANK25APR1800CE,HDFCBANK,23.7,09-Apr-2025,1800.0000,0.0500,550,SO,CE,SO,BFO,HDBKOPT,HDBK
849716,AMBUJACEM25APR495CE,AMBUJACEM,67,09-Apr-2025,495.0000,0.0500,900,SO,CE,SO,BFO,AMBCOPT,AMBC
852085,TATAPOWER25APR335CE,TATAPOWER,28.6,09-Apr-2025,335.0000,0.0500,1350,SO,CE,SO,BFO,TATPOPT,TATP
828266,GODREJPROP25MAR3100PE,GODREJPROP,914.45,13-Mar-2025,3100.0000,0.0500,225,SO,PE,SO,BFO,GPRLOPT,GPRL
2335273,GODREJPROP25MAR1800PE,GODREJPROP,9.55,13-Mar-2025,1800.0000,0.0500,225,SO,PE,SO,BFO,GPRLOPT,GPRL
841905,SENSEX2521179700CE,SENSEX,276.95,11-Feb-2025,79700.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
857056,UNIONBANK25MAR95CE,UNIONBANK,17.15,13-Mar-2025,95.0000,0.0500,4425,SO,CE,SO,BFO,UBILOPT,UBIL
824520,ALKEM25FEB6400PE,ALKEM,1465.05,13-Feb-2025,6400.0000,0.0500,100,SO,PE,SO,BFO,ALKMOPT,ALKM
854156,NTPC25APR275PE,NTPC,2.1,09-Apr-2025,275.0000,0.0500,1500,SO,PE,SO,BFO,NTPCOPT,NTPC
823809,BAJAJ-AUTO25FEB8300PE,BAJAJ-AUTO,134.05,13-Feb-2025,8300.0000,0.0500,75,SO,PE,SO,BFO,BAJTOPT,BAJT
1170577,LTTS25FEB5300CE,LTTS,61.4,13-Feb-2025,5300.0000,0.0500,100,SO,CE,SO,BFO,LTTSOPT,LTTS
821697,MRF25FEB127000CE,MRF,7.05,13-Feb-2025,127000.0000,0.0500,5,SO,CE,SO,BFO,MRFLOPT,MRFL
857575,COFORGE25MAR7900CE,COFORGE,817.3,13-Mar-2025,7900.0000,0.0500,75,SO,CE,SO,BFO,NIITOPT,NIIT
857897,ITC25APR400PE,ITC,1.65,09-Apr-2025,400.0000,0.0500,1600,SO,PE,SO,BFO,ITCLOPT,ITCL
831763,GNFC25MAR660PE,GNFC,131.4,13-Mar-2025,660.0000,0.0500,1300,SO,PE,SO,BFO,GNFCOPT,GNFC
853876,AMBUJACEM25MAR475PE,AMBUJACEM,4.05,13-Mar-2025,475.0000,0.0500,900,SO,PE,SO,BFO,AMBCOPT,AMBC
834382,KEI25MAR5200PE,KEI,1251,13-Mar-2025,5200.0000,0.0500,150,SO,PE,SO,BFO,KEILOPT,KEIL
846293,MGL25APR1200PE,MGL,46.55,09-Apr-2025,1200.0000,0.0500,400,SO,PE,SO,BFO,MNGLOPT,MNGL
830743,APOLLOHOSP25MAR7600PE,APOLLOHOSP,848.95,13-Mar-2025,7600.0000,0.0500,125,SO,PE,SO,BFO,AHELOPT,AHEL
836003,BAJFINANCE25FEB7900CE,BAJFINANCE,70.2,13-Feb-2025,7900.0000,0.0500,125,SO,CE,SO,BFO,BAFLOPT,BAFL
855036,ADANIENT25APR2240PE,ADANIENT,174.2,09-Apr-2025,2240.0000,0.0500,300,SO,PE,SO,BFO,ADELOPT,ADEL
841278,INDUSINDBK25FEB890PE,INDUSINDBK,8.15,13-Feb-2025,890.0000,0.0500,500,SO,PE,SO,BFO,IIBKOPT,IIBK
850970,ANGELONE25APR3300PE,ANGELONE,1080.2,09-Apr-2025,3300.0000,0.0500,200,SO,PE,SO,BFO,ANOLOPT,ANOL
833619,RAMCOCEM25MAR1020CE,RAMCOCEM,5.25,13-Mar-2025,1020.0000,0.0500,850,SO,CE,SO,BFO,RAMCOPT,RAMC
842472,HFCL25FEB92.5PE,HFCL,3.3,13-Feb-2025,92.5000,0.0500,4150,SO,PE,SO,BFO,HFCLOPT,HFCL
1168799,ULTRACEMCO25FEB10800PE,ULTRACEMCO,49.85,13-Feb-2025,10800.0000,0.0500,50,SO,PE,SO,BFO,ULCLOPT,ULCL
852757,MANAPPURAM25APR162.5PE,MANAPPURAM,2.95,09-Apr-2025,162.5000,0.0500,3000,SO,PE,SO,BFO,MANFOPT,MANF
828362,PIIND25MAR4100PE,PIIND,720.35,13-Mar-2025,4100.0000,0.0500,125,SO,PE,SO,BFO,PINDOPT,PIND
1174171,SBILIFE25FEB1500CE,SBILIFE,5.7,13-Feb-2025,1500.0000,0.0500,375,SO,CE,SO,BFO,SBLFOPT,SBLF
1174597,ADANIPORTS25FEB1360CE,ADANIPORTS,0.15,13-Feb-2025,1360.0000,0.0500,400,SO,CE,SO,BFO,MPSLOPT,MPSL
843595,SENSEX2521183500PE,SENSEX,7408.5,11-Feb-2025,83500.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
852413,HUDCO25APR250CE,HUDCO,7.85,09-Apr-2025,250.0000,0.0500,2425,SO,CE,SO,BFO,HUDCOPT,HUDC
859969,GLENMARK25APR1300CE,GLENMARK,144.55,09-Apr-2025,1300.0000,0.0500,325,SO,CE,SO,BFO,GLPLOPT,GLPL
847873,RECLTD25APR510PE,RECLTD,93.25,09-Apr-2025,510.0000,0.0500,1000,SO,PE,SO,BFO,RECLOPT,RECL
824684,PEL25FEB1380PE,PEL,425.75,13-Feb-2025,1380.0000,0.0500,750,SO,PE,SO,BFO,PRELOPT,PREL
1170480,INDUSTOWER25FEB330PE,INDUSTOWER,2.95,13-Feb-2025,330.0000,0.0500,1700,SO,PE,SO,BFO,INFROPT,INFR
827942,VBL25FEBFUT,VBL,540.95,13-Feb-2025,-0.0100,0.0500,875,SF,XX,SF,BFO,VABLFUT,VABL
834775,NYKAA25FEB165CE,NYKAA,6.6,13-Feb-2025,165.0000,0.0500,2950,SO,CE,SO,BFO,NYKAOPT,NYKA
837873,CANBK25MAR96CE,CANBK,3,13-Mar-2025,96.0000,0.0500,6750,SO,CE,SO,BFO,CANBOPT,CANB
845905,GRANULES25FEB690PE,GRANULES,171.55,13-Feb-2025,690.0000,0.0500,1000,SO,PE,SO,BFO,GRANOPT,GRAN
849840,COALINDIA25APR365CE,COALINDIA,25.2,09-Apr-2025,365.0000,0.0500,1050,SO,CE,SO,BFO,COALOPT,COAL
836993,HDFCBANK25MAR1780CE,HDFCBANK,15.8,13-Mar-2025,1780.0000,0.0500,550,SO,CE,SO,BFO,HDBKOPT,HDBK
830492,ATGL25MAR740CE,ATGL,12.25,13-Mar-2025,740.0000,0.0500,775,SO,CE,SO,BFO,ATGLOPT,ATGL
859314,ICICIBANK25APR1140CE,ICICIBANK,128.15,09-Apr-2025,1140.0000,0.0500,700,SO,CE,SO,BFO,ICICOPT,ICIC
1172135,MARICO25FEB660PE,MARICO,10.95,13-Feb-2025,660.0000,0.0500,1200,SO,PE,SO,BFO,MARIOPT,MARI
858413,SENSEX29JUN77000CE,SENSEX,24129.6,26-Jun-2029,77000.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
834784,PIIND25MAR4350CE,PIIND,0.2,13-Mar-2025,4350.0000,0.0500,125,SO,CE,SO,BFO,PINDOPT,PIND
840227,INDIGO25FEB4950PE,INDIGO,654,13-Feb-2025,4950.0000,0.0500,150,SO,PE,SO,BFO,INALOPT,INAL
1173299,SIEMENS25FEB7300PE,SIEMENS,1594.1,13-Feb-2025,7300.0000,0.0500,75,SO,PE,SO,BFO,SIEMOPT,SIEM
833491,TECHM25MAR1760PE,TECHM,122.35,13-Mar-2025,1760.0000,0.0500,600,SO,PE,SO,BFO,TECMOPT,TECM
838470,INFY25MAR1800PE,INFY,41.05,13-Mar-2025,1800.0000,0.0500,400,SO,PE,SO,BFO,INFYOPT,INFY
859246,METROPOLIS25MAR1720PE,METROPOLIS,69.75,13-Mar-2025,1720.0000,0.0500,400,SO,PE,SO,BFO,METROPT,METR
834083,LT25MAR3700PE,LT,293,13-Mar-2025,3700.0000,0.0500,150,SO,PE,SO,BFO,LNTLOPT,LNTL
825945,MANAPPURAM25FEB190CE,MANAPPURAM,7.45,13-Feb-2025,190.0000,0.0500,3000,SO,CE,SO,BFO,MANFOPT,MANF
1171165,ESCORTS25FEB3300CE,ESCORTS,212.85,13-Feb-2025,3300.0000,0.0500,150,SO,CE,SO,BFO,ESCTOPT,ESCT
838977,SENSEX25FEB75100CE,SENSEX,2566.65,25-Feb-2025,75100.0000,0.0500,20,IO,CE,IO,BFO,BSXOPT,BSX
823502,BIOCON25FEB390CE,BIOCON,2.3,13-Feb-2025,390.0000,0.0500,2500,SO,CE,SO,BFO,BIOCOPT,BIOC
861281,SENSEX2531874800PE,SENSEX,1712.6,18-Mar-2025,74800.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
857754,COLPAL25APR2580PE,COLPAL,57.95,09-Apr-2025,2580.0000,0.0500,175,SO,PE,SO,BFO,COLGOPT,COLG
848447,ABB25APR6900PE,ABB,928.55,09-Apr-2025,6900.0000,0.0500,125,SO,PE,SO,BFO,ABBLOPT,ABBL
846051,CAMS25MAR4100PE,CAMS,424.75,13-Mar-2025,4100.0000,0.0500,125,SO,PE,SO,BFO,CAMSOPT,CAMS
860670,POLYCAB25FEB4900PE,POLYCAB,3.3,13-Feb-2025,4900.0000,0.0500,125,SO,PE,SO,BFO,POLYOPT,POLY
834716,DELHIVERY25FEB400CE,DELHIVERY,0.05,13-Feb-2025,400.0000,0.0500,1525,SO,CE,SO,BFO,DELLOPT,DELL
822338,COROMANDEL25FEB1920CE,COROMANDEL,1.1,13-Feb-2025,1920.0000,0.0500,350,SO,CE,SO,BFO,COROOPT,CORO
860517,SENSEX2520470500PE,SENSEX,7.15,04-Feb-2025,70500.0000,0.0500,20,IO,PE,IO,BFO,BSXOPT,BSX
1169971,BAJAJFINSV25FEB1780CE,BAJAJFINSV,33.85,13-Feb-2025,1780.0000,0.0500,500,SO,CE,SO,BFO,BAJFOPT,BAJF
1169525,TATAPOWER25FEB430CE,TATAPOWER,0.05,13-Feb-2025,430.0000,0.0500,1350,SO,CE,SO,BFO,TATPOPT,TATP
832431,PAYTM25FEB1040PE,PAYTM,267.95,13-Feb-2025,1040.0000,0.0500,650,SO,PE,SO,BFO,PYTMOPT,PYTM
839428,ANGELONE25MAR2650CE,ANGELONE,32.35,13-Mar-2025,2650.0000,0.0500,200,SO,CE,SO,BFO,ANOLOPT,ANOL
838391,ESCORTS25FEB2950CE,ESCORTS,542.5,13-Feb-2025,2950.0000,0.0500,150,SO,CE,SO,BFO,ESCTOPT,ESCT
823618,SRF25FEB2440PE,SRF,10.65,13-Feb-2025,2440.0000,0.0500,375,SO,PE,SO,BFO,SRFLOPT,SRFL
822626,KOTAKBANK25FEB1940PE,KOTAKBANK,66.15,13-Feb-2025,1940.0000,0.0500,400,SO,PE,SO,BFO,KOTBOPT,KOTB
839174,CUB25MAR160CE,CUB,12,13-Mar-2025,160.0000,0.0500,5000,SO,CE,SO,BFO,CUBLOPT,CUBL
857083,BPCL25MAR230CE,BPCL,31.65,13-Mar-2025,230.0000,0.0500,1800,SO,CE,SO,BFO,BPCLOPT,BPCL
854157,MCX25FEB4900CE,MCX,659.95,13-Feb-2025,4900.0000,0.0500,100,SO,CE,SO,BFO,MCXLOPT,MCXL
827258,SUPREMEIND25MAR4400CE,SUPREMEIND,19.5,13-Mar-2025,4400.0000,0.0500,125,SO,CE,SO,BFO,SUPLOPT,SUPL
1174054,CIPLA25FEB1360CE,CIPLA,71.55,13-Feb-2025,1360.0000,0.0500,325,SO,CE,SO,BFO,CIPLOPT,CIPL
